image_index,filename,predicted_label,adversarial_probability,true_label
0,000001.jpg,0,0.021696184228895625,0
1,000002.jpg,0,0.005661198940155713,0
2,000003.jpg,0,0.033788827804504686,0
3,000004.jpg,0,0.015009914212717376,0
4,000005.jpg,0,0.010378574797923007,0
5,000006.jpg,0,0.008727287189203538,0
6,000007.jpg,0,0.009934613460004576,0
7,000008.jpg,0,0.00559632406005915,0
8,000009.jpg,0,0.0040938159182962956,0
9,000010.jpg,0,0.0026832752397036113,0
10,000011.jpg,0,0.0040352452270629256,0
11,000012.jpg,0,0.0015964899513734839,0
12,000013.jpg,0,0.002579855234725972,0
13,000014.jpg,0,0.0034257254624425865,0
14,000015.jpg,0,0.002527101739239351,0
15,000016.jpg,0,0.0031108245005308966,0
16,000017.jpg,0,0.0017123153328406815,0
17,000018.jpg,0,0.0025303219980644,0
18,000019.jpg,0,0.002566294118456825,0
19,000020.jpg,0,0.003724681419088702,0
20,000021.jpg,0,0.0024045414691434208,0
21,000022.jpg,0,0.00264446880510237,0
22,000023.jpg,0,0.0075240282893785605,0
23,000024.jpg,0,0.0019199535360939562,0
24,000025.jpg,0,0.0049531094525530886,0
25,000026.jpg,0,0.008661213132017856,0
26,000027.jpg,0,0.013130104153663176,0
27,000028.jpg,0,0.007454506972882484,0
28,000029.jpg,0,0.005152257471419093,0
29,000030.jpg,0,0.003234388191553375,0
30,000031.jpg,0,0.005347675787445555,0
31,000032.jpg,0,0.0010568003146236298,0
32,000033.jpg,0,0.0028769298940022267,0
33,000034.jpg,0,0.0015036135384707665,0
34,000035.jpg,0,0.0036777350135358774,0
35,000036.jpg,0,0.0020157007064885253,0
36,000037.jpg,0,0.0033009419089889773,0
37,000038.jpg,0,0.003392246015810076,0
38,000039.jpg,0,0.002092136424009527,0
39,000040.jpg,0,0.0021903679886990574,0
40,000041.jpg,0,0.0016820884721141713,0
41,000042.jpg,0,0.0012330805745517624,0
42,000043.jpg,0,0.001822462286551264,0
43,000044.jpg,0,0.005723697624016386,0
44,000045.jpg,0,0.006710498403172911,0
45,000046.jpg,0,0.006500845912709807,0
46,000047.jpg,0,0.005878033388503696,0
47,000048.jpg,0,0.020478492340392243,0
48,000049.jpg,0,0.0287672733074661,0
49,000050.jpg,0,0.011506077840845596,0
50,000051.jpg,0,0.006336573778750507,0
51,000052.jpg,0,0.013364783130086622,0
52,000053.jpg,0,0.006331488498702031,0
53,000054.jpg,0,0.008730590953821789,0
54,000055.jpg,0,0.0061429685608676635,0
55,000056.jpg,0,0.011881399346882433,0
56,000057.jpg,0,0.01328333868902384,0
