image_index,filename,predicted_label,adversarial_probability,true_label
0,000001.jpg,0,0.02118169225552885,0
1,000002.jpg,0,0.00539763986517696,0
2,000003.jpg,0,0.03268838314765822,0
3,000004.jpg,0,0.01521753603540149,0
4,000005.jpg,0,0.010105307163533915,0
5,000006.jpg,0,0.00838362221877371,0
6,000007.jpg,0,0.009963251017023026,0
7,000008.jpg,0,0.005397411458225057,0
8,000009.jpg,0,0.004102884228973882,0
9,000010.jpg,0,0.002712180710484125,0
10,000011.jpg,0,0.003798238788199489,0
11,000012.jpg,0,0.0015329466728761373,0
12,000013.jpg,0,0.002404281515312417,0
13,000014.jpg,0,0.0030631130226701675,0
14,000015.jpg,0,0.002417636193755957,0
15,000016.jpg,0,0.002885417516421606,0
16,000017.jpg,0,0.0016309678263899037,0
17,000018.jpg,0,0.0023753093648579016,0
18,000019.jpg,0,0.002278521985133571,0
19,000020.jpg,0,0.0030885055695940612,0
20,000021.jpg,0,0.002087990138977182,0
21,000022.jpg,0,0.0023109323430809026,0
22,000023.jpg,0,0.006329563743087922,0
23,000024.jpg,0,0.0016724942391518186,0
24,000025.jpg,0,0.004621148797027923,0
25,000026.jpg,0,0.008818032847162977,0
26,000027.jpg,0,0.01321791255122937,0
27,000028.jpg,0,0.008110505066779164,0
28,000029.jpg,0,0.005396112873192722,0
29,000030.jpg,0,0.0031194333129152684,0
30,000031.jpg,0,0.005153588799611171,0
31,000032.jpg,0,0.001064685788760912,0
32,000033.jpg,0,0.0026920998618110083,0
33,000034.jpg,0,0.0014518732491634928,0
34,000035.jpg,0,0.00371830492473545,0
35,000036.jpg,0,0.0022209178473613076,0
36,000037.jpg,0,0.0034327903180265936,0
37,000038.jpg,0,0.0033907991428207625,0
38,000039.jpg,0,0.002163429382853447,0
39,000040.jpg,0,0.002345313543386182,0
40,000041.jpg,0,0.0017636181908058553,0
41,000042.jpg,0,0.00129833769382938,0
42,000043.jpg,0,0.0018947837329365796,0
43,000044.jpg,0,0.006197505901036374,0
44,000045.jpg,0,0.0068787210648551,0
45,000046.jpg,0,0.006671923743339994,0
46,000047.jpg,0,0.005677209041763614,0
47,000048.jpg,0,0.01930013857188746,0
48,000049.jpg,0,0.029248650732968305,0
49,000050.jpg,0,0.010770179520849276,0
50,000051.jpg,0,0.006865599436339271,0
51,000052.jpg,0,0.014124019464167725,0
52,000053.jpg,0,0.006918951498106513,0
53,000054.jpg,0,0.008704998838258713,0
54,000055.jpg,0,0.006437436748248944,0
55,000056.jpg,0,0.012533469590588377,0
56,000057.jpg,0,0.015320216099816875,0
57,000058.jpg,0,0.018351549003208702,0
58,000059.jpg,0,0.009548363830258103,0
59,000060.jpg,0,0.010392370611911799,0
60,000061.jpg,0,0.046439813414384884,0
61,000062.jpg,0,0.015238161239432028,0
62,000063.jpg,0,0.028470999866087986,0
63,000064.jpg,0,0.024552384401031878,0
64,000065.jpg,0,0.038871367295777316,0
65,000066.jpg,0,0.035838106218983826,0
66,000067.jpg,0,0.021333110522064495,0
67,000068.jpg,0,0.016873981893812878,0
68,000069.jpg,0,0.017443865787648782,0
69,000070.jpg,0,0.012451734565881856,0
70,000071.jpg,0,0.013707135372422945,0
71,000072.jpg,0,0.010002303822681346,0
72,000073.jpg,0,0.02424499995622776,0
73,000074.jpg,0,0.024973773088845196,0
74,000075.jpg,0,0.034626433109955425,0
75,000076.jpg,0,0.023651702278388025,0
76,000077.jpg,0,0.020562821199456703,0
77,000078.jpg,0,0.022726942878529933,0
78,000079.jpg,0,0.016427077813331754,0
79,000080.jpg,0,0.02171026037081359,0
80,000081.jpg,0,0.041098898767021275,0
81,000082.jpg,0,0.03583182108499061,0
82,000083.jpg,0,0.07215662666972834,0
83,000084.jpg,0,0.027098016622334634,0
84,000085.jpg,0,0.031929428548517796,0
85,000086.jpg,0,0.02953019191280273,0
86,000087.jpg,0,0.1124066168027948,0
87,000088.jpg,0,0.025769553641536012,0
88,000089.jpg,0,0.014123501311950122,0
89,000090.jpg,0,0.017360716632097588,0
90,000091.jpg,0,0.019798804630082035,0
91,000092.jpg,0,0.016280813607999507,0
92,000093.jpg,0,0.017432251572098382,0
93,000094.jpg,0,0.029708731748500344,0
94,000095.jpg,0,0.03331553457309125,0
95,000096.jpg,0,0.027735492346331596,0
96,000097.jpg,0,0.02083305605931301,0
97,000098.jpg,0,0.031466086437244065,0
98,000099.jpg,0,0.026474518197776218,0
99,000100.jpg,0,0.022144909298714845,0
100,000101.jpg,0,0.020693996629628942,0
101,000102.jpg,0,0.01903209796489931,0
102,000103.jpg,0,0.01548946905988636,0
103,000104.jpg,0,0.020184670016560123,0
104,000105.jpg,0,0.03352900293909673,0
105,000106.jpg,0,0.030373245533176097,0
106,000107.jpg,0,0.02586473169931067,0
107,000108.jpg,0,0.015308763794772902,0
108,000109.jpg,0,0.021987305077411083,0
109,000110.jpg,0,0.035330857226100444,0
110,000111.jpg,0,0.028678284719984425,0
111,000112.jpg,0,0.018643752467449568,0
112,000113.jpg,0,0.04280673184020251,0
113,000114.jpg,0,0.041754146988320986,0
114,000115.jpg,0,0.02915917701842147,0
115,000116.jpg,0,0.019153105257656795,0
116,000117.jpg,0,0.027288090889604624,0
117,000118.jpg,0,0.02369573937852246,0
118,000119.jpg,0,0.06169270440803211,0
119,000120.jpg,0,0.06332594055252941,0
120,000121.jpg,0,0.03505735184322326,0
121,000122.jpg,0,0.034995221588235335,0
122,000123.jpg,0,0.02604342444057137,0
123,000124.jpg,0,0.01890205872010741,0
124,000125.jpg,0,0.024524959886768914,0
125,000126.jpg,0,0.023383106788419535,0
126,000127.jpg,0,0.02200857122142264,0
127,000128.jpg,0,0.019165711132377333,0
128,000129.jpg,0,0.023445655503294152,0
129,000130.jpg,0,0.027372576282231054,0
130,000131.jpg,0,0.02744822143449984,0
131,000132.jpg,0,0.020270499973215044,0
132,000133.jpg,0,0.01770274830221176,0
133,000134.jpg,0,0.007903058563096884,0
134,000135.jpg,0,0.008948676805951282,0
135,000136.jpg,0,0.009655133526332934,0
136,000137.jpg,0,0.013339410832411582,0
137,000138.jpg,0,0.015460883733328809,0
138,000139.jpg,0,0.023530781282073806,0
139,000140.jpg,0,0.03155955138414004,0
140,000141.jpg,0,0.029366804430184242,0
141,000142.jpg,0,0.05214005771058341,0
142,000143.jpg,0,0.045202483147618364,0
143,000144.jpg,0,0.026203611737838996,0
144,000145.jpg,0,0.02802878660835371,0
145,000146.jpg,0,0.011972891218813175,0
146,000147.jpg,0,0.017728327677769183,0
147,000148.jpg,0,0.02611044201545802,0
148,000149.jpg,0,0.007671782026736493,0
149,000150.jpg,0,0.007395279213320727,0
150,000151.jpg,0,0.019415907462814377,0
151,000152.jpg,0,0.01557030595506141,0
152,000153.jpg,0,0.006701080351615488,0
153,000154.jpg,0,0.01771301867650914,0
154,000155.jpg,0,0.0255870221329164,0
155,000156.jpg,0,0.0186161663637408,0
156,000157.jpg,0,0.011615321601617972,0
157,000158.jpg,0,0.03630186356976526,0
158,000159.jpg,0,0.05493065169228417,0
159,000160.jpg,0,0.06041826670886504,0
160,000161.jpg,0,0.050419733547494974,0
161,000162.jpg,0,0.0723306596769613,0
162,000163.jpg,0,0.07376930816313226,0
163,000164.jpg,0,0.06030721543461261,0
164,000165.jpg,0,0.07202733657097518,0
165,000166.jpg,0,0.068643281270671,0
166,000167.jpg,0,0.07769416608102796,0
167,000168.jpg,0,0.05649454678663464,0
