image_index,filename,predicted_label,adversarial_probability,true_label
0,000001.jpg,1,0.9955179136456132,1
1,000002.jpg,1,0.994349203958776,1
2,000003.jpg,1,0.9968911151105767,1
3,000004.jpg,1,0.9916621308970067,1
4,000005.jpg,1,0.9966509849626249,1
5,000006.jpg,1,0.9866446947706492,1
6,000007.jpg,1,0.9845186815099373,1
7,000008.jpg,1,0.9928736854501972,1
8,000009.jpg,1,0.9945400425022551,1
9,000010.jpg,1,0.9999873043378854,1
10,000011.jpg,1,0.9999866816294156,1
11,000012.jpg,1,0.9956918538462513,1
12,000013.jpg,1,0.9860448788552254,1
13,000014.jpg,1,0.989575128849087,1
14,000015.jpg,1,0.9942359569276961,1
15,000016.jpg,1,0.9794592268070543,1
16,000017.jpg,1,0.9906308745754289,1
17,000018.jpg,1,0.9902862438320039,1
18,000019.jpg,1,0.9887545330397307,1
19,000020.jpg,1,0.9923794307823439,1
20,000021.jpg,1,0.9922969281452603,1
21,000022.jpg,1,0.9930913448668994,1
22,000023.jpg,1,0.9936026363407253,1
23,000024.jpg,1,0.9886765070199787,1
24,000025.jpg,1,0.9646455939750538,1
25,000026.jpg,1,0.968849795661274,1
26,000027.jpg,1,0.9831544958556776,1
27,000028.jpg,1,0.9896159125620814,1
28,000029.jpg,1,0.9890967467551222,1
29,000030.jpg,1,0.9791703888446074,1
30,000031.jpg,1,0.9843972462754373,1
31,000032.jpg,1,0.9902932739735325,1
32,000033.jpg,1,0.9999825994379528,1
33,000034.jpg,1,0.9999884498956013,1
34,000035.jpg,1,0.9921526441064985,1
35,000036.jpg,1,0.9953552523271172,1
36,000037.jpg,1,0.9999939215086009,1
37,000038.jpg,1,0.9955529839358639,1
38,000039.jpg,1,0.9758058267877708,1
39,000040.jpg,1,0.9896148638597753,1
40,000041.jpg,1,0.9999924757465928,1
41,000042.jpg,1,0.9999847741238015,1
42,000043.jpg,1,0.9999965405256434,1
43,000044.jpg,1,0.9999901132571472,1
44,000045.jpg,1,0.9967899176641118,1
45,000046.jpg,1,0.9966596414438263,1
46,000047.jpg,1,0.9924125727341662,1
47,000048.jpg,1,0.9963867797673146,1
48,000049.jpg,1,0.9999908025673063,1
49,000050.jpg,1,0.9999941256373873,1
50,000051.jpg,1,0.9999982494284443,1
51,000052.jpg,1,0.9941625838149681,1
52,000053.jpg,1,0.999998160238667,1
53,000054.jpg,1,0.999995113685732,1
54,000055.jpg,1,0.9972934561424234,1
55,000056.jpg,1,0.9973592458383054,1
56,000057.jpg,1,0.9999830343213508,1
57,000058.jpg,1,0.9971108719481337,1
58,000059.jpg,1,0.9974804710236439,1
59,000060.jpg,1,0.9957016007127042,1
60,000061.jpg,1,0.9999961375892576,1
61,000062.jpg,1,0.9893769026215742,1
62,000063.jpg,1,0.9968140220775953,1
63,000064.jpg,1,0.9912372413329231,1
64,000065.jpg,1,0.988898288890995,1
65,000066.jpg,1,0.9910832546696604,1
66,000067.jpg,1,0.9891530312504304,1
67,000068.jpg,1,0.99002441734975,1
68,000069.jpg,1,0.9957724348405428,1
69,000070.jpg,1,0.9966969401243747,1
70,000071.jpg,1,0.994010715557236,1
71,000072.jpg,1,0.9931114119206985,1
72,000073.jpg,1,0.9965532155750781,1
73,000074.jpg,1,0.9972519975445044,1
74,000075.jpg,1,0.9872111965919482,1
75,000076.jpg,1,0.9877436099581992,1
76,000077.jpg,1,0.9886015141756411,1
77,000078.jpg,1,0.9950163764579341,1
78,000079.jpg,1,0.9930586587237805,1
79,000080.jpg,1,0.9960196616364981,1
80,000081.jpg,1,0.9999833092699216,1
81,000082.jpg,1,0.997160417263871,1
82,000083.jpg,1,0.9969485012955829,1
83,000084.jpg,1,0.9947738763955966,1
84,000085.jpg,1,0.9957898501817263,1
85,000086.jpg,1,0.9961520113030345,1
86,000087.jpg,1,0.995168155931297,1
87,000088.jpg,1,0.9951342986592294,1
88,000089.jpg,1,0.9955596306336849,1
89,000090.jpg,1,0.995330350300212,1
90,000091.jpg,1,0.9959882063154712,1
91,000092.jpg,1,0.9999923257842634,1
92,000093.jpg,1,0.9999876661716529,1
93,000094.jpg,1,0.9999976742376089,1
94,000095.jpg,1,0.9999897145656106,1
95,000096.jpg,1,0.9999874315016756,1
96,000097.jpg,1,0.9999938446452538,1
97,000098.jpg,1,0.9999946306866193,1
98,000099.jpg,1,0.9952311404400597,1
99,000100.jpg,1,0.9956299049508939,1
100,000101.jpg,1,0.9968444581701381,1
101,000102.jpg,1,0.9999883700420609,1
102,000103.jpg,1,0.9970216358949633,1
103,000104.jpg,1,0.9971286495190466,1
104,000105.jpg,1,0.9999965767022845,1
105,000106.jpg,1,0.9999960833386556,1
106,000107.jpg,1,0.9999976455907197,1
107,000108.jpg,1,0.9999815720756983,1
108,000109.jpg,1,0.999986751113877,1
109,000110.jpg,1,0.9999836603371703,1
110,000111.jpg,1,0.9772650532591105,1
111,000112.jpg,1,0.9868315218986711,1
112,000113.jpg,1,0.9966704395135895,1
113,000114.jpg,1,0.9999908088775951,1
114,000115.jpg,1,0.9852900717738255,1
115,000116.jpg,1,0.992552755269386,1
116,000117.jpg,1,0.9946181798265105,1
117,000118.jpg,1,0.9954661763597795,1
118,000119.jpg,1,0.9882990983564313,1
119,000120.jpg,1,0.987182555417657,1
120,000121.jpg,1,0.9928470243563738,1
121,000122.jpg,1,0.9971807087933825,1
122,000123.jpg,1,0.9900163952574804,1
123,000124.jpg,1,0.9959805128405173,1
124,000125.jpg,1,0.9999830943833256,1
125,000126.jpg,1,0.9999842200904188,1
126,000127.jpg,1,0.9999872176373993,1
127,000128.jpg,1,0.9999870433705577,1
128,000129.jpg,1,0.9999906033172652,1
129,000130.jpg,1,0.9999962054634584,1
130,000131.jpg,1,0.9999846687643514,1
131,000132.jpg,1,0.9968965300085149,1
132,000133.jpg,1,0.999994502937202,1
133,000134.jpg,1,0.9999937553164252,1
134,000135.jpg,1,0.9910256395898024,1
135,000136.jpg,1,0.9908017569375407,1
136,000137.jpg,1,0.996421417896693,1
137,000138.jpg,1,0.9958781612627676,1
138,000139.jpg,1,0.9959964082199028,1
139,000140.jpg,1,0.9966316268976004,1
140,000141.jpg,1,0.9950120531358969,1
141,000142.jpg,1,0.9961454480991908,1
142,000143.jpg,1,0.9952350284216253,1
143,000144.jpg,1,0.9967600886448645,1
144,000145.jpg,1,0.9999984051621181,1
145,000146.jpg,1,0.9999929095137285,1
146,000147.jpg,1,0.9999930519702322,1
147,000148.jpg,1,0.9999878350957006,1
148,000149.jpg,1,0.9999879767503665,1
149,000150.jpg,1,0.9916093021151473,1
150,000151.jpg,1,0.9924157276242426,1
151,000152.jpg,1,0.9919510308597234,1
152,000153.jpg,1,0.9946211083207913,1
